July 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-365,"Panola County",82.8,58,-0.1,82.9
TX-367,"Parker County",84.5,71,0.2,84.3
TX-369,"Parmer County",81.1,121,4.4,76.7
TX-371,"Pecos County",86.5,126,5.6,80.9
TX-373,"Polk County",83.7,97,1.1,82.6
TX-375,"Potter County",82.7,119,3.8,78.9
TX-377,"Presidio County",84.1,126,5.3,78.8
TX-379,"Rains County",82.9,66,-0.0,82.9
TX-381,"Randall County",81.8,120,4.1,77.7
TX-383,"Reagan County",86.4,124,4.6,81.8
TX-385,"Real County",84.5,125,3.4,81.1
TX-387,"Red River County",83.1,94,1.2,81.9
TX-389,"Reeves County",88.0,126,6.4,81.6
TX-391,"Refugio County",85.7,117,2.0,83.7
TX-393,"Roberts County",83.7,116,3.3,80.4
TX-395,"Robertson County",85.0,101,1.4,83.6
TX-397,"Rockwall County",84.2,78,0.5,83.7
TX-399,"Runnels County",85.6,109,2.6,83
TX-401,"Rusk County",82.1,51,-0.6,82.7
TX-403,"Sabine County",83.1,107,1.5,81.6
TX-405,"San Augustine County",83.0,94,1.1,81.9
TX-407,"San Jacinto County",84.5,107,1.4,83.1
TX-409,"San Patricio County",85.3,104,1.3,84
TX-411,"San Saba County",86.2,119,3.1,83.1
TX-413,"Schleicher County",85.2,124,3.9,81.3
TX-415,"Scurry County",86.5,122,4.0,82.5
TX-417,"Shackelford County",85.6,93,1.5,84.1
TX-419,"Shelby County",82.6,75,0.3,82.3
TX-421,"Sherman County",80.3,98,1.5,78.8
TX-423,"Smith County",82.4,60,-0.1,82.5
TX-425,"Somervell County",85.5,97,1.1,84.4
TX-427,"Starr County",87.7,108,1.9,85.8
TX-429,"Stephens County",85.9,101,1.9,84
TX-431,"Sterling County",86.0,123,4.0,82
TX-433,"Stonewall County",87.4,117,3.4,84
TX-435,"Sutton County",85.5,125,4.3,81.2
TX-437,"Swisher County",82.6,122,4.3,78.3
TX-439,"Tarrant County",84.8,63,-0.1,84.9
TX-441,"Taylor County",84.7,104,2.0,82.7
TX-443,"Terrell County",87.3,121,3.9,83.4
TX-445,"Terry County",84.4,125,5.0,79.4
TX-447,"Throckmorton County",85.8,92,1.4,84.4
TX-449,"Titus County",83.7,99,1.4,82.3
TX-451,"Tom Green County",86.3,119,3.5,82.8
TX-453,"Travis County",86.5,117,2.5,84
TX-455,"Trinity County",83.8,85,0.7,83.1
TX-457,"Tyler County",82.8,96,1.0,81.8
TX-459,"Upshur County",82.8,71,0.2,82.6
TX-461,"Upton County",87.6,126,5.2,82.4
TX-463,"Uvalde County",86.8,120,2.7,84.1
TX-465,"Val Verde County",87.4,118,2.9,84.5
TX-467,"Van Zandt County",83.0,63,-0.2,83.2
TX-469,"Victoria County",86.7,123,3.2,83.5
TX-471,"Walker County",84.2,87,0.6,83.6
TX-473,"Waller County",85.1,109,1.8,83.3
TX-475,"Ward County",89.2,126,6.1,83.1
TX-477,"Washington County",85.0,104,1.5,83.5
TX-479,"Webb County",87.4,98,1.3,86.1
TX-481,"Wharton County",85.3,118,2.2,83.1
TX-483,"Wheeler County",84.1,115,3.4,80.7
TX-485,"Wichita County",85.0,74,0.4,84.6
TX-487,"Wilbarger County",85.8,86,1.2,84.6
TX-489,"Willacy County",86.6,120,2.2,84.4
TX-491,"Williamson County",86.5,120,3.0,83.5
TX-493,"Wilson County",86.8,120,2.4,84.4
TX-495,"Winkler County",88.0,126,6.0,82
TX-497,"Wise County",84.5,73,0.4,84.1
TX-499,"Wood County",82.6,70,0.1,82.5
TX-501,"Yoakum County",83.5,124,5.4,78.1
TX-503,"Young County",85.4,91,1.3,84.1
TX-505,"Zapata County",88.0,104,1.6,86.4
TX-507,"Zavala County",88.6,121,2.9,85.7
UT-001,"Beaver County",73.9,108,2.4,71.5
UT-003,"Box Elder County",73.0,72,0.6,72.4
UT-005,"Cache County",66.3,68,0.2,66.1
UT-007,"Carbon County",69.7,106,2.3,67.4
UT-009,"Daggett County",65.6,97,1.8,63.8
UT-011,"Davis County",74.7,102,2.3,72.4
UT-013,"Duchesne County",65.5,106,2.1,63.4
UT-015,"Emery County",76.0,104,2.1,73.9
UT-017,"Garfield County",72.3,106,2.2,70.1
UT-019,"Grand County",77.2,108,2.7,74.5
UT-021,"Iron County",72.5,104,2.3,70.2
UT-023,"Juab County",76.4,103,2.2,74.2
UT-025,"Kane County",76.7,109,2.7,74
UT-027,"Millard County",77.0,107,2.2,74.8
UT-029,"Morgan County",67.4,100,2.0,65.4
UT-031,"Piute County",65.6,94,1.5,64.1
UT-033,"Rich County",63.4,77,0.6,62.8
UT-035,"Salt Lake County",74.5,106,2.7,71.8
UT-037,"San Juan County",77.8,102,2.2,75.6
UT-039,"Sanpete County",68.0,111,2.4,65.6
UT-041,"Sevier County",68.1,105,1.9,66.2
UT-043,"Summit County",61.1,96,1.8,59.3
UT-045,"Tooele County",77.1,88,1.4,75.7
UT-047,"Uintah County",72.8,114,3.2,69.6
UT-049,"Utah County",71.9,111,2.6,69.3
UT-051,"Wasatch County",63.9,101,1.8,62.1
UT-053,"Washington County",79.6,112,2.8,76.8
UT-055,"Wayne County",75.7,99,2.1,73.6
UT-057,"Weber County",70.2,90,1.5,68.7
VT-001,"Addison County",72.6,125,5.1,67.5
VT-003,"Bennington County",70.0,126,5.4,64.6
VT-005,"Caledonia County",69.0,125,3.7,65.3
VT-007,"Chittenden County",73.5,125,5.7,67.8
VT-009,"Essex County",67.9,124,3.8,64.1
VT-011,"Franklin County",72.6,125,5.3,67.3
VT-013,"Grand Isle County",74.3,124,4.5,69.8
VT-015,"Lamoille County",70.3,125,5.3,65
VT-017,"Orange County",71.0,125,5.0,66
VT-019,"Orleans County",69.5,125,4.5,65
VT-021,"Rutland County",71.2,125,5.2,66
VT-023,"Washington County",70.1,125,4.8,65.3
VT-025,"Windham County",71.3,126,5.1,66.2
VT-027,"Windsor County",71.8,126,5.8,66
VA-001,"Accomack County",81.4,125,4.7,76.7
VA-003,"Albemarle County",80.1,125,5.2,74.9
VA-005,"Alleghany County",74.8,117,2.7,72.1
VA-007,"Amelia County",81.8,126,4.8,77
VA-009,"Amherst County",78.0,124,3.7,74.3
VA-011,"Appomattox County",79.4,125,4.1,75.3
VA-013,"Arlington County",81.6,126,5.4,76.2
VA-015,"Augusta County",75.1,120,3.2,71.9
VA-017,"Bath County",74.3,121,3.2,71.1
VA-019,"Bedford County",79.0,125,3.9,75.1
VA-021,"Bland County",71.6,108,1.9,69.7
VA-023,"Botetourt County",77.2,118,3.0,74.2
VA-025,"Brunswick County",82.0,126,4.7,77.3
VA-027,"Buchanan County",74.6,111,2.0,72.6
VA-029,"Buckingham County",80.5,125,4.6,75.9
VA-031,"Campbell County",79.9,126,4.7,75.2
VA-033,"Caroline County",81.7,126,5.2,76.5
VA-035,"Carroll County",73.1,116,2.6,70.5
VA-036,"Charles City County",82.7,126,4.2,78.5
VA-037,"Charlotte County",80.2,125,4.3,75.9
VA-041,"Chesterfield County",82.0,126,4.3,77.7
VA-043,"Clarke County",78.8,126,4.7,74.1
VA-045,"Craig County",74.6,117,2.8,71.8
VA-047,"Culpeper County",80.4,126,5.2,75.2
VA-049,"Cumberland County",81.4,126,4.8,76.6
VA-051,"Dickenson County",74.6,114,2.2,72.4
VA-053,"Dinwiddie County",82.0,126,4.5,77.5
VA-057,"Essex County",81.7,126,4.3,77.4
VA-059,"Fairfax County",81.3,126,5.5,75.8
VA-061,"Fauquier County",79.7,126,5.1,74.6
VA-063,"Floyd County",72.9,118,3.1,69.8
VA-065,"Fluvanna County",81.2,126,5.2,76
VA-067,"Franklin County",78.6,126,4.0,74.6
VA-069,"Frederick County",77.6,125,4.3,73.3
VA-071,"Giles County",73.3,116,2.5,70.8
VA-073,"Gloucester County",82.6,126,4.6,78
VA-075,"Goochland County",81.4,126,4.8,76.6
VA-077,"Grayson County",70.7,117,2.5,68.2
VA-079,"Greene County",78.8,126,5.4,73.4
VA-081,"Greensville County",82.4,126,4.6,77.8
VA-083,"Halifax County",80.9,126,4.5,76.4
VA-085,"Hanover County",81.6,126,4.5,77.1
VA-087,"Henrico County",82.1,126,4.3,77.8
VA-089,"Henry County",79.0,123,3.3,75.7
VA-091,"Highland County",71.5,120,3.3,68.2
VA-093,"Isle of Wight County",82.5,126,4.2,78.3
VA-095,"James City County",82.7,126,4.4,78.3
VA-097,"King and Queen County",81.7,125,4.2,77.5
VA-099,"King George County",82.7,126,5.9,76.8
VA-101,"King William County",81.8,126,4.2,77.6
VA-103,"Lancaster County",81.9,124,4.4,77.5
VA-105,"Lee County",75.5,104,1.5,74
VA-107,"Loudoun County",79.9,126,5.0,74.9
VA-109,"Louisa County",80.7,126,4.9,75.8
VA-111,"Lunenburg County",80.7,126,4.1,76.6
VA-113,"Madison County",78.5,126,5.1,73.4
VA-115,"Mathews County",82.5,126,4.5,78
VA-117,"Mecklenburg County",81.4,126,4.4,77
VA-119,"Middlesex County",82.1,125,4.3,77.8
VA-121,"Montgomery County",75.0,120,3.2,71.8
VA-125,"Nelson County",78.0,125,4.1,73.9
VA-127,"New Kent County",82.2,126,4.3,77.9
VA-131,"Northampton County",82.3,125,4.7,77.6
VA-133,"Northumberland County",81.7,124,4.5,77.2
VA-135,"Nottoway County",81.3,125,4.5,76.8
VA-137,"Orange County",80.8,126,5.4,75.4
VA-139,"Page County",76.2,126,4.3,71.9
VA-141,"Patrick County",76.3,117,2.8,73.5
VA-143,"Pittsylvania County",79.7,123,3.6,76.1
VA-145,"Powhatan County",81.8,126,4.9,76.9
VA-147,"Prince Edward County",80.3,125,4.1,76.2
VA-149,"Prince George County",82.6,126,4.2,78.4
VA-153,"Prince William County",81.5,126,5.8,75.7
VA-155,"Pulaski County",74.1,117,2.7,71.4
VA-157,"Rappahannock County",77.4,126,4.3,73.1
VA-159,"Richmond County",81.5,124,4.1,77.4
VA-161,"Roanoke County",77.5,123,3.8,73.7
VA-163,"Rockbridge County",76.5,120,3.0,73.5
VA-165,"Rockingham County",75.5,124,3.8,71.7
VA-167,"Russell County",74.2,118,2.6,71.6
VA-169,"Scott County",75.9,110,2.1,73.8
VA-171,"Shenandoah County",76.5,125,3.9,72.6
VA-173,"Smyth County",72.6,122,2.9,69.7
VA-175,"Southampton County",82.2,126,4.3,77.9
VA-177,"Spotsylvania County",81.1,126,5.6,75.5
VA-179,"Stafford County",82.1,126,6.4,75.7
VA-181,"Surry County",82.7,126,4.4,78.3
VA-183,"Sussex County",82.3,126,4.3,78
VA-185,"Tazewell County",71.8,116,2.4,69.4
VA-187,"Warren County",77.2,125,4.1,73.1
VA-191,"Washington County",75.3,125,3.2,72.1
VA-193,"Westmoreland County",82.0,126,4.7,77.3
VA-195,"Wise County",73.3,107,1.9,71.4
VA-197,"Wythe County",72.6,113,2.3,70.3
VA-199,"York County",83.0,126,4.6,78.4
VA-510,"Alexandria City",82.2,126,5.4,76.8
VA-520,"Bristol City",76.7,124,3.0,73.7
VA-530,"Buena Vista City",78.2,123,3.1,75.1
VA-540,"Charlottesville City",80.9,125,5.4,75.5
VA-550,"Chesapeake City",82.6,126,4.8,77.8
VA-570,"Colonial Heights City",82.4,126,4.0,78.4
VA-580,"Covington City",76.7,116,2.5,74.2
VA-590,"Danville City",80.5,122,3.2,77.3
VA-595,"Emporia City",82.5,126,4.5,78
VA-600,"Fairfax City",80.8,126,5.5,75.3
VA-610,"Falls Church City",80.9,126,5.4,75.5
VA-620,"Franklin City",82.0,126,4.1,77.9
VA-630,"Fredericksburg City",82.0,126,6.4,75.6
VA-640,"Galax City",72.8,115,2.5,70.3
VA-650,"Hampton City",83.5,126,4.8,78.7
VA-660,"Harrisonburg City",76.6,124,3.7,72.9
VA-670,"Hopewell City",82.6,126,3.9,78.7
VA-680,"Lynchburg City",79.5,125,4.3,75.2
VA-683,"Manassas City",81.5,126,5.7,75.8
VA-685,"Manassas Park City",81.4,126,5.7,75.7
VA-690,"Martinsville City",79.1,123,3.3,75.8
VA-700,"Newport News City",83.3,126,4.6,78.7
VA-710,"Norfolk City",84.1,126,5.7,78.4
VA-720,"Norton City",73.1,108,1.9,71.2
VA-730,"Petersburg City",82.3,126,4.1,78.2
VA-735,"Poquoson City",83.5,126,4.8,78.7
VA-740,"Portsmouth City",83.8,126,5.2,78.6
VA-750,"Radford City",74.9,117,2.9,72
VA-760,"Richmond City",82.0,126,4.3,77.7
VA-770,"Roanoke City",79.8,126,4.2,75.6
VA-775,"Salem City",79.4,125,4.0,75.4
VA-790,"Staunton City",76.3,118,3.2,73.1
VA-800,"Suffolk City",82.0,125,4.0,78
VA-810,"Virginia Beach City",83.4,126,5.7,77.7
VA-820,"Waynesboro City",77.1,125,4.0,73.1
VA-830,"Williamsburg City",82.6,126,4.6,78
VA-840,"Winchester City",78.3,126,4.6,73.7
WA-001,"Adams County",69.8,56,-0.1,69.9
WA-003,"Asotin County",68.5,85,1.4,67.1
WA-005,"Benton County",74.3,93,1.7,72.6
WA-007,"Chelan County",62.3,84,1.0,61.3
WA-009,"Clallam County",58.7,86,0.9,57.8
WA-011,"Clark County",66.1,91,1.3,64.8
WA-013,"Columbia County",67.8,82,1.0,66.8
WA-015,"Cowlitz County",63.2,92,1.2,62
WA-017,"Douglas County",70.6,88,1.2,69.4
WA-019,"Ferry County",64.0,72,0.6,63.4
WA-021,"Franklin County",73.1,81,1.0,72.1
WA-023,"Garfield County",68.4,90,1.5,66.9
WA-025,"Grant County",72.4,63,0.2,72.2
WA-027,"Grays Harbor County",61.2,80,0.7,60.5
WA-029,"Island County",62.0,83,0.7,61.3
WA-031,"Jefferson County",57.9,84,0.9,57
WA-033,"King County",61.5,76,0.6,60.9
WA-035,"Kitsap County",64.3,90,1.0,63.3
WA-037,"Kittitas County",64.3,71,0.4,63.9
WA-039,"Klickitat County",67.7,85,1.2,66.5
WA-041,"Lewis County",61.1,68,0.2,60.9
WA-043,"Lincoln County",66.9,45,-0.9,67.8
WA-045,"Mason County",62.6,93,1.2,61.4
WA-047,"Okanogan County",63.6,84,1.0,62.6
WA-049,"Pacific County",60.7,79,0.7,60
WA-051,"Pend Oreille County",62.4,61,0.2,62.2
WA-053,"Pierce County",61.0,91,1.0,60
WA-055,"San Juan County",62.0,86,0.9,61.1
WA-057,"Skagit County",60.0,76,0.6,59.4
WA-059,"Skamania County",61.1,93,1.4,59.7
WA-061,"Snohomish County",60.5,85,0.8,59.7
WA-063,"Spokane County",67.5,75,0.7,66.8
WA-065,"Stevens County",66.0,67,0.4,65.6
WA-067,"Thurston County",63.7,66,0.3,63.4
WA-069,"Wahkiakum County",60.8,90,0.9,59.9
WA-071,"Walla Walla County",72.8,69,0.4,72.4
WA-073,"Whatcom County",59.0,81,0.7,58.3
WA-075,"Whitman County",68.7,79,0.8,67.9
WA-077,"Yakima County",65.8,77,0.9,64.9
WV-001,"Barbour County",75.4,125,4.4,71
WV-003,"Berkeley County",78.6,126,4.6,74
WV-005,"Boone County",77.3,121,3.2,74.1
WV-007,"Braxton County",77.0,120,3.5,73.5
WV-009,"Brooke County",76.5,122,3.9,72.6
WV-011,"Cabell County",79.6,126,4.5,75.1
WV-013,"Calhoun County",77.5,123,3.8,73.7
WV-015,"Clay County",77.2,122,3.5,73.7
WV-017,"Doddridge County",77.0,125,4.0,73
WV-019,"Fayette County",74.4,119,3.1,71.3
WV-021,"Gilmer County",77.6,124,3.9,73.7
WV-023,"Grant County",74.3,124,3.9,70.4
WV-025,"Greenbrier County",72.2,121,3.3,68.9
WV-027,"Hampshire County",76.8,125,4.0,72.8
WV-029,"Hancock County",75.7,117,3.4,72.3
WV-031,"Hardy County",75.2,124,3.8,71.4
WV-033,"Harrison County",76.9,125,4.2,72.7
WV-035,"Jackson County",78.6,124,4.3,74.3
WV-037,"Jefferson County",79.1,126,4.7,74.4
WV-039,"Kanawha County",78.5,124,3.9,74.6
WV-041,"Lewis County",77.2,125,4.3,72.9
WV-043,"Lincoln County",79.1,124,3.8,75.3
WV-045,"Logan County",77.2,115,2.6,74.6
WV-047,"McDowell County",74.7,112,2.2,72.5
WV-049,"Marion County",75.9,119,3.4,72.5
WV-051,"Marshall County",76.0,119,3.6,72.4
WV-053,"Mason County",78.6,122,3.9,74.7
WV-055,"Mercer County",72.2,104,1.7,70.5
WV-057,"Mineral County",77.3,124,4.3,73
WV-059,"Mingo County",77.7,118,2.6,75.1
WV-061,"Monongalia County",75.7,120,3.6,72.1
WV-063,"Monroe County",74.0,118,2.8,71.2
WV-065,"Morgan County",77.6,124,4.1,73.5
WV-067,"Nicholas County",73.7,120,3.3,70.4
WV-069,"Ohio County",76.4,123,4.1,72.3
WV-071,"Pendleton County",72.5,122,3.5,69
WV-073,"Pleasants County",77.3,120,3.9,73.4
WV-075,"Pocahontas County",69.8,121,3.5,66.3
WV-077,"Preston County",73.6,125,4.2,69.4
WV-079,"Putnam County",79.3,125,4.4,74.9
WV-081,"Raleigh County",73.7,117,2.9,70.8
WV-083,"Randolph County",71.0,125,4.2,66.8
WV-085,"Ritchie County",77.5,124,4.1,73.4
WV-087,"Roane County",77.8,123,3.9,73.9
WV-089,"Summers County",74.7,118,3.0,71.7
WV-091,"Taylor County",76.0,121,3.6,72.4
WV-093,"Tucker County",71.0,125,3.9,67.1
WV-095,"Tyler County",76.7,119,3.4,73.3
WV-097,"Upshur County",75.2,125,4.5,70.7
WV-099,"Wayne County",79.1,125,4.1,75
WV-101,"Webster County",72.2,117,3.0,69.2
WV-103,"Wetzel County",75.8,118,3.2,72.6
WV-105,"Wirt County",78.0,125,4.3,73.7
WV-107,"Wood County",78.6,125,4.6,74
WV-109,"Wyoming County",75.1,117,2.7,72.4
WI-001,"Adams County",73.0,110,2.8,70.2
WI-003,"Ashland County",68.8,112,2.9,65.9
WI-005,"Barron County",71.1,103,2.3,68.8
WI-007,"Bayfield County",69.4,115,3.5,65.9
WI-009,"Brown County",72.9,120,4.4,68.5
WI-011,"Buffalo County",74.9,116,3.6,71.3
WI-013,"Burnett County",71.6,108,2.9,68.7
WI-015,"Calumet County",73.4,118,3.9,69.5
WI-017,"Chippewa County",71.8,107,2.6,69.2
WI-019,"Clark County",71.3,110,2.9,68.4
WI-021,"Columbia County",74.2,115,3.3,70.9
WI-023,"Crawford County",74.8,110,2.5,72.3
WI-025,"Dane County",75.0,116,3.7,71.3
WI-027,"Dodge County",74.0,114,3.2,70.8
WI-029,"Door County",71.2,114,3.9,67.3
WI-031,"Douglas County",70.0,116,3.6,66.4
WI-033,"Dunn County",72.8,104,2.4,70.4
WI-035,"Eau Claire County",72.8,108,3.0,69.8
WI-037,"Florence County",68.9,115,4.0,64.9
WI-039,"Fond du Lac County",74.0,116,3.9,70.1
WI-041,"Forest County",67.5,110,2.7,64.8
WI-043,"Grant County",74.8,107,2.4,72.4
WI-045,"Green County",74.5,106,2.6,71.9
WI-047,"Green Lake County",73.4,111,2.7,70.7
WI-049,"Iowa County",74.4,113,3.1,71.3
WI-051,"Iron County",67.8,111,2.7,65.1
WI-053,"Jackson County",72.7,112,3.1,69.6
WI-055,"Jefferson County",74.5,111,2.8,71.7
WI-057,"Juneau County",72.9,109,2.8,70.1
WI-059,"Kenosha County",75.1,110,2.9,72.2
WI-061,"Kewaunee County",72.3,121,4.6,67.7
WI-063,"La Crosse County",74.1,107,2.8,71.3
WI-065,"Lafayette County",74.4,109,2.8,71.6
WI-067,"Langlade County",69.2,113,3.4,65.8
WI-069,"Lincoln County",69.9,111,3.2,66.7
WI-071,"Manitowoc County",72.7,119,4.3,68.4
WI-073,"Marathon County",71.2,113,3.3,67.9
WI-075,"Marinette County",70.8,116,3.6,67.2
WI-077,"Marquette County",73.4,108,2.5,70.9
WI-078,"Menominee County",71.4,117,3.9,67.5
WI-079,"Milwaukee County",75.3,115,3.9,71.4
WI-081,"Monroe County",72.6,107,2.7,69.9
WI-083,"Oconto County",71.5,115,3.6,67.9
WI-085,"Oneida County",67.5,98,1.9,65.6
WI-087,"Outagamie County",73.4,118,3.8,69.6
WI-089,"Ozaukee County",74.1,116,3.9,70.2
WI-091,"Pepin County",74.8,114,3.4,71.4
WI-093,"Pierce County",73.3,99,2.1,71.2
WI-095,"Polk County",72.0,103,2.4,69.6
WI-097,"Portage County",72.7,116,3.5,69.2
WI-099,"Price County",69.1,111,3.1,66
WI-101,"Racine County",74.9,110,3.0,71.9
WI-103,"Richland County",74.1,110,2.6,71.5
WI-105,"Rock County",75.0,108,2.7,72.3
WI-107,"Rusk County",71.1,112,3.1,68
WI-109,"St. Croix County",72.5,98,1.8,70.7
WI-111,"Sauk County",74.1,113,3.2,70.9
WI-113,"Sawyer County",69.4,110,2.8,66.6
WI-115,"Shawano County",72.4,119,4.1,68.3
WI-117,"Sheboygan County",73.3,116,3.9,69.4
WI-119,"Taylor County",70.6,112,3.4,67.2
WI-121,"Trempealeau County",74.1,114,3.4,70.7
WI-123,"Vernon County",73.4,103,2.3,71.1
WI-125,"Vilas County",66.7,98,2.0,64.7
WI-127,"Walworth County",74.4,108,2.5,71.9
WI-129,"Washburn County",70.2,106,2.5,67.7
WI-131,"Washington County",73.6,115,3.4,70.2
WI-133,"Waukesha County",74.0,112,2.8,71.2
WI-135,"Waupaca County",73.6,118,4.0,69.6
WI-137,"Waushara County",73.5,116,3.5,70
WI-139,"Winnebago County",74.2,117,3.7,70.5
WI-141,"Wood County",72.0,111,2.9,69.1
WY-001,"Albany County",65.0,105,2.6,62.4
WY-003,"Big Horn County",68.6,87,1.4,67.2
WY-005,"Campbell County",71.4,88,1.9,69.5
WY-007,"Carbon County",66.4,97,1.9,64.5
WY-009,"Converse County",70.9,101,2.2,68.7
WY-011,"Crook County",70.1,84,1.3,68.8
WY-013,"Fremont County",65.6,83,1.1,64.5
WY-015,"Goshen County",73.5,109,3.1,70.4
WY-017,"Hot Springs County",68.0,71,0.7,67.3
WY-019,"Johnson County",68.4,80,1.2,67.2
WY-021,"Laramie County",70.6,107,3.2,67.4
WY-023,"Lincoln County",60.9,66,0.1,60.8
WY-025,"Natrona County",69.9,91,1.7,68.2
WY-027,"Niobrara County",72.9,94,2.1,70.8
WY-029,"Park County",60.5,57,0.2,60.3
WY-031,"Platte County",72.2,103,2.8,69.4
WY-033,"Sheridan County",68.2,85,1.7,66.5
WY-035,"Sublette County",58.1,56,-0.2,58.3
WY-037,"Sweetwater County",67.2,87,1.3,65.9
WY-039,"Teton County",56.1,37,-0.9,57
WY-041,"Uinta County",63.0,75,0.5,62.5
WY-043,"Washakie County",70.6,78,1.0,69.6
WY-045,"Weston County",71.7,85,1.4,70.3
AK-013,"Aleutians East Borough",53.9,94,3.7,50.2
AK-016,"Aleutians West Census Area",50.7,93,2.7,48
AK-020,"Anchorage Municipality",53.1,87,2.9,50.2
AK-050,"Bethel Census Area",55.7,81,2.4,53.3
AK-060,"Bristol Bay Borough",57.2,89,2.8,54.4
AK-068,"Denali Borough",52.4,43,-0.0,52.4
AK-070,"Dillingham Census Area",56.1,85,2.4,53.7
AK-090,"Fairbanks North Star Borough",55.8,22,-1.3,57.1
AK-100,"Haines Borough",51.3,67,0.8,50.5
AK-105,"Hoonah-Angoon Census Area",51.7,73,1.0,50.7
AK-110,"Juneau City and Borough",48.2,56,0.2,48
AK-122,"Kenai Peninsula Borough",53.7,90,3.6,50.1
AK-130,"Ketchikan Gateway Borough",53.6,45,0.0,53.6
AK-150,"Kodiak Island Borough",56.4,94,5.5,50.9
AK-158,"Kusilvak Census Area",54.9,71,1.5,53.4
AK-164,"Lake and Peninsula Borough",56.0,92,3.4,52.6
AK-170,"Matanuska-Susitna Borough",52.6,79,1.8,50.8
AK-180,"Nome Census Area",51.7,55,0.7,51
AK-185,"North Slope Borough",47.2,13,-2.0,49.2
AK-188,"Northwest Arctic Borough",53.6,43,-0.1,53.7
AK-195,"Petersburg Borough",50.1,63,0.6,49.5
AK-198,"Prince of Wales-Hyder Census Area",55.4,52,0.4,55
AK-220,"Sitka City and Borough",54.1,80,1.7,52.4
AK-230,"Skagway Municipality",49.1,67,0.7,48.4
AK-240,"Southeast Fairbanks Census Area",52.4,16,-1.5,53.9
AK-261,"Valdez-Cordova Census Area",49.7,76,1.5,48.2
AK-275,"Wrangell City and Borough",53.4,52,0.2,53.2
AK-282,"Yakutat City and Borough",49.2,84,2.1,47.1
AK-290,"Yukon-Koyukuk Census Area",56.2,34,-0.7,56.9
