October 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-277,"Lamar County",61.8,20,-2.9,64.7
TX-279,"Lamb County",57.7,41,-1.1,58.8
TX-281,"Lampasas County",66.6,53,-0.3,66.9
TX-283,"La Salle County",73.1,70,0.5,72.6
TX-285,"Lavaca County",72.0,101,1.6,70.4
TX-287,"Lee County",69.2,71,0.2,69
TX-289,"Leon County",67.4,49,-0.5,67.9
TX-291,"Liberty County",70.1,78,0.9,69.2
TX-293,"Limestone County",66.0,32,-1.6,67.6
TX-295,"Lipscomb County",55.5,17,-3.3,58.8
TX-297,"Live Oak County",72.8,68,0.4,72.4
TX-299,"Llano County",67.4,65,0.1,67.3
TX-301,"Loving County",65.8,92,1.6,64.2
TX-303,"Lubbock County",59.7,43,-0.7,60.4
TX-305,"Lynn County",60.8,37,-1.1,61.9
TX-307,"McCulloch County",66.2,70,0.4,65.8
TX-309,"McLennan County",66.3,33,-1.3,67.6
TX-311,"McMullen County",72.6,59,0.1,72.5
TX-313,"Madison County",68.2,58,-0.1,68.3
TX-315,"Marion County",63.8,24,-2.1,65.9
TX-317,"Martin County",64.0,57,-0.0,64
TX-319,"Mason County",66.8,77,0.6,66.2
TX-321,"Matagorda County",72.4,83,1.2,71.2
TX-323,"Maverick County",73.1,91,1.3,71.8
TX-325,"Medina County",71.0,88,1.1,69.9
TX-327,"Menard County",65.6,81,0.8,64.8
TX-329,"Midland County",65.2,76,0.8,64.4
TX-331,"Milam County",68.2,60,-0.1,68.3
TX-333,"Mills County",66.1,58,-0.1,66.2
TX-335,"Mitchell County",63.7,42,-0.9,64.6
TX-337,"Montague County",61.6,13,-3.3,64.9
TX-339,"Montgomery County",69.2,57,0.0,69.2
TX-341,"Moore County",57.2,35,-1.1,58.3
TX-343,"Morris County",63.6,34,-1.6,65.2
TX-345,"Motley County",60.3,27,-2.2,62.5
TX-347,"Nacogdoches County",65.8,38,-1.2,67
TX-349,"Navarro County",65.2,25,-2.4,67.6
TX-351,"Newton County",68.3,79,1.1,67.2
TX-353,"Nolan County",62.6,35,-1.5,64.1
TX-355,"Nueces County",75.0,91,1.7,73.3
TX-357,"Ochiltree County",56.2,21,-2.5,58.7
TX-359,"Oldham County",56.4,25,-1.5,57.9
TX-361,"Orange County",70.1,79,1.1,69
TX-363,"Palo Pinto County",63.9,30,-1.9,65.8
TX-365,"Panola County",64.5,26,-2.1,66.6
TX-367,"Parker County",63.3,17,-2.8,66.1
TX-369,"Parmer County",56.6,46,-0.6,57.2
TX-371,"Pecos County",67.4,106,2.7,64.7
TX-373,"Polk County",68.0,58,-0.1,68.1
TX-375,"Potter County",57.5,33,-1.1,58.6
TX-377,"Presidio County",66.6,99,2.0,64.6
TX-379,"Rains County",63.0,20,-2.7,65.7
TX-381,"Randall County",57.2,38,-0.9,58.1
TX-383,"Reagan County",65.1,70,0.5,64.6
TX-385,"Real County",68.1,93,1.4,66.7
TX-387,"Red River County",62.1,27,-2.1,64.2
TX-389,"Reeves County",67.4,114,3.0,64.4
TX-391,"Refugio County",73.4,80,1.0,72.4
TX-393,"Roberts County",57.6,29,-1.7,59.3
TX-395,"Robertson County",68.0,59,-0.2,68.2
TX-397,"Rockwall County",63.4,15,-2.9,66.3
TX-399,"Runnels County",64.4,45,-1.1,65.5
TX-401,"Rusk County",64.6,26,-2.1,66.7
TX-403,"Sabine County",67.5,81,1.1,66.4
TX-405,"San Augustine County",67.3,75,0.5,66.8
TX-407,"San Jacinto County",68.3,47,-0.4,68.7
TX-409,"San Patricio County",74.2,78,1.1,73.1
TX-411,"San Saba County",66.6,67,0.1,66.5
TX-413,"Schleicher County",64.5,57,-0.1,64.6
TX-415,"Scurry County",62.9,42,-1.1,64
TX-417,"Shackelford County",62.8,21,-2.7,65.5
TX-419,"Shelby County",65.2,37,-1.3,66.5
TX-421,"Sherman County",56.0,29,-1.5,57.5
TX-423,"Smith County",63.9,24,-2.3,66.2
TX-425,"Somervell County",65.1,28,-1.8,66.9
TX-427,"Starr County",76.4,89,1.7,74.7
TX-429,"Stephens County",63.3,31,-2.0,65.3
TX-431,"Sterling County",63.8,49,-0.8,64.6
TX-433,"Stonewall County",62.4,25,-2.3,64.7
TX-435,"Sutton County",65.9,80,0.8,65.1
TX-437,"Swisher County",57.6,36,-1.2,58.8
TX-439,"Tarrant County",64.6,24,-2.4,67
TX-441,"Taylor County",62.9,28,-2.1,65
TX-443,"Terrell County",67.5,74,0.7,66.8
TX-445,"Terry County",60.1,39,-1.1,61.2
TX-447,"Throckmorton County",62.2,18,-2.9,65.1
TX-449,"Titus County",63.3,33,-1.6,64.9
TX-451,"Tom Green County",64.5,50,-1.0,65.5
TX-453,"Travis County",69.2,73,0.4,68.8
TX-455,"Trinity County",67.3,41,-0.7,68
TX-457,"Tyler County",67.8,69,0.3,67.5
TX-459,"Upshur County",63.8,26,-2.0,65.8
TX-461,"Upton County",66.8,84,1.3,65.5
TX-463,"Uvalde County",70.9,88,1.2,69.7
TX-465,"Val Verde County",68.9,69,0.3,68.6
TX-467,"Van Zandt County",63.3,17,-3.0,66.3
TX-469,"Victoria County",72.4,82,1.0,71.4
TX-471,"Walker County",67.9,40,-0.7,68.6
TX-473,"Waller County",69.9,67,0.2,69.7
TX-475,"Ward County",67.1,96,1.8,65.3
TX-477,"Washington County",69.0,47,-0.3,69.3
TX-479,"Webb County",74.2,82,1.1,73.1
TX-481,"Wharton County",71.9,87,1.2,70.7
TX-483,"Wheeler County",57.6,23,-2.4,60
TX-485,"Wichita County",59.5,5,-5.2,64.7
TX-487,"Wilbarger County",60.9,12,-3.4,64.3
TX-489,"Willacy County",76.5,91,1.5,75
TX-491,"Williamson County",68.2,66,0.1,68.1
TX-493,"Wilson County",71.6,81,0.6,71
TX-495,"Winkler County",65.4,86,1.2,64.2
TX-497,"Wise County",63.3,24,-2.3,65.6
TX-499,"Wood County",63.4,27,-2.2,65.6
TX-501,"Yoakum County",59.3,47,-0.7,60
TX-503,"Young County",63.2,30,-1.9,65.1
TX-505,"Zapata County",75.9,91,1.5,74.4
TX-507,"Zavala County",72.8,88,1.2,71.6
UT-001,"Beaver County",53.4,117,4.5,48.9
UT-003,"Box Elder County",51.0,104,2.8,48.2
UT-005,"Cache County",46.2,95,2.1,44.1
UT-007,"Carbon County",49.6,119,4.4,45.2
UT-009,"Daggett County",44.3,96,2.0,42.3
UT-011,"Davis County",53.0,115,3.9,49.1
UT-013,"Duchesne County",45.4,110,3.0,42.4
UT-015,"Emery County",55.1,118,4.5,50.6
UT-017,"Garfield County",53.6,122,4.8,48.8
UT-019,"Grand County",54.4,112,3.5,50.9
UT-021,"Iron County",53.7,118,4.8,48.9
UT-023,"Juab County",52.5,107,2.4,50.1
UT-025,"Kane County",57.8,123,5.0,52.8
UT-027,"Millard County",53.9,112,3.2,50.7
UT-029,"Morgan County",47.8,114,3.6,44.2
UT-031,"Piute County",49.0,123,5.2,43.8
UT-033,"Rich County",44.1,108,2.8,41.3
UT-035,"Salt Lake County",51.8,108,3.0,48.8
UT-037,"San Juan County",56.0,111,3.0,53
UT-039,"Sanpete County",48.1,114,3.4,44.7
UT-041,"Sevier County",49.5,117,4.3,45.2
UT-043,"Summit County",42.9,113,3.3,39.6
UT-045,"Tooele County",53.4,110,3.0,50.4
UT-047,"Uintah County",49.5,111,2.9,46.6
UT-049,"Utah County",48.8,94,1.7,47.1
UT-051,"Wasatch County",44.2,103,2.5,41.7
UT-053,"Washington County",62.0,124,5.5,56.5
UT-055,"Wayne County",55.0,116,4.1,50.9
UT-057,"Weber County",49.6,114,3.5,46.1
VT-001,"Addison County",47.6,84,1.2,46.4
VT-003,"Bennington County",47.6,101,2.5,45.1
VT-005,"Caledonia County",44.4,60,0.1,44.3
VT-007,"Chittenden County",47.9,85,1.3,46.6
VT-009,"Essex County",43.7,69,0.3,43.4
VT-011,"Franklin County",47.4,82,1.2,46.2
VT-013,"Grand Isle County",49.1,84,1.1,48
VT-015,"Lamoille County",45.1,75,0.9,44.2
VT-017,"Orange County",46.1,81,1.1,45
VT-019,"Orleans County",44.6,70,0.6,44
VT-021,"Rutland County",47.5,93,1.8,45.7
VT-023,"Washington County",45.1,74,0.6,44.5
VT-025,"Windham County",48.2,94,2.2,46
VT-027,"Windsor County",47.3,93,1.9,45.4
VA-001,"Accomack County",63.6,117,4.1,59.5
VA-003,"Albemarle County",58.9,107,2.8,56.1
VA-005,"Alleghany County",56.1,99,2.1,54
VA-007,"Amelia County",59.8,102,2.3,57.5
VA-009,"Amherst County",58.1,105,2.4,55.7
VA-011,"Appomattox County",59.0,108,2.6,56.4
VA-013,"Arlington County",59.9,114,3.2,56.7
VA-015,"Augusta County",56.4,109,2.9,53.5
VA-017,"Bath County",55.3,103,2.4,52.9
VA-019,"Bedford County",58.9,106,2.4,56.5
VA-021,"Bland County",54.1,97,2.2,51.9
VA-023,"Botetourt County",57.7,99,1.9,55.8
VA-025,"Brunswick County",61.8,116,3.5,58.3
VA-027,"Buchanan County",57.8,104,3.1,54.7
VA-029,"Buckingham County",59.1,103,2.3,56.8
VA-031,"Campbell County",59.9,115,3.4,56.5
VA-033,"Caroline County",60.8,115,3.6,57.2
VA-035,"Carroll County",55.8,108,3.0,52.8
VA-036,"Charles City County",63.1,115,3.2,59.9
VA-037,"Charlotte County",60.5,114,3.5,57
VA-041,"Chesterfield County",61.0,107,2.7,58.3
VA-043,"Clarke County",56.9,103,2.6,54.3
VA-045,"Craig County",56.1,100,2.2,53.9
VA-047,"Culpeper County",58.7,112,3.1,55.6
VA-049,"Cumberland County",59.4,103,2.3,57.1
VA-051,"Dickenson County",57.9,107,3.2,54.7
VA-053,"Dinwiddie County",61.5,115,3.2,58.3
VA-057,"Essex County",61.9,116,3.6,58.3
VA-059,"Fairfax County",59.7,113,3.4,56.3
VA-061,"Fauquier County",58.2,110,3.1,55.1
VA-063,"Floyd County",55.1,108,2.6,52.5
VA-065,"Fluvanna County",59.3,104,2.6,56.7
VA-067,"Franklin County",58.8,107,2.6,56.2
VA-069,"Frederick County",55.9,99,2.3,53.6
VA-071,"Giles County",54.7,92,1.6,53.1
VA-073,"Gloucester County",63.5,117,3.5,60
VA-075,"Goochland County",59.7,106,2.7,57
VA-077,"Grayson County",54.6,114,3.8,50.8
VA-079,"Greene County",57.9,110,3.1,54.8
VA-081,"Greensville County",62.7,117,3.7,59
VA-083,"Halifax County",61.1,113,3.6,57.5
VA-085,"Hanover County",60.7,112,3.1,57.6
VA-087,"Henrico County",61.4,111,3.0,58.4
VA-089,"Henry County",60.2,113,3.1,57.1
VA-091,"Highland County",52.8,107,2.5,50.3
VA-093,"Isle of Wight County",64.4,118,4.2,60.2
VA-095,"James City County",63.5,116,3.5,60
VA-097,"King and Queen County",61.8,113,3.2,58.6
VA-099,"King George County",61.8,117,4.1,57.7
VA-101,"King William County",61.5,113,3.1,58.4
VA-103,"Lancaster County",62.9,117,3.7,59.2
VA-105,"Lee County",58.9,107,2.9,56
VA-107,"Loudoun County",58.0,108,2.9,55.1
VA-109,"Louisa County",59.1,108,2.9,56.2
VA-111,"Lunenburg County",60.7,114,3.1,57.6
VA-113,"Madison County",57.4,110,3.0,54.4
VA-115,"Mathews County",63.8,117,3.6,60.2
VA-117,"Mecklenburg County",61.6,116,3.6,58
VA-119,"Middlesex County",62.9,116,3.4,59.5
VA-121,"Montgomery County",56.3,102,2.4,53.9
VA-125,"Nelson County",57.9,104,2.5,55.4
VA-127,"New Kent County",62.2,114,3.2,59
VA-131,"Northampton County",64.4,117,3.9,60.5
VA-133,"Northumberland County",62.9,117,4.1,58.8
VA-135,"Nottoway County",60.2,107,2.7,57.5
VA-137,"Orange County",59.1,112,3.2,55.9
VA-139,"Page County",56.0,108,2.8,53.2
VA-141,"Patrick County",58.5,111,3.1,55.4
VA-143,"Pittsylvania County",60.3,109,3.0,57.3
VA-145,"Powhatan County",59.9,105,2.6,57.3
VA-147,"Prince Edward County",59.6,105,2.6,57
VA-149,"Prince George County",62.8,115,3.3,59.5
VA-153,"Prince William County",59.7,115,3.5,56.2
VA-155,"Pulaski County",55.8,101,2.4,53.4
VA-157,"Rappahannock County",56.8,107,2.7,54.1
VA-159,"Richmond County",62.5,118,4.0,58.5
VA-161,"Roanoke County",58.0,101,2.4,55.6
VA-163,"Rockbridge County",57.1,104,2.2,54.9
VA-165,"Rockingham County",56.5,112,3.2,53.3
VA-167,"Russell County",57.5,110,3.4,54.1
VA-169,"Scott County",59.2,107,3.0,56.2
VA-171,"Shenandoah County",55.8,100,2.3,53.5
VA-173,"Smyth County",55.6,111,3.5,52.1
VA-175,"Southampton County",63.4,117,3.9,59.5
VA-177,"Spotsylvania County",59.6,115,3.5,56.1
VA-179,"Stafford County",60.4,117,3.9,56.5
VA-181,"Surry County",63.7,117,3.8,59.9
VA-183,"Sussex County",62.8,117,3.7,59.1
VA-185,"Tazewell County",54.9,105,2.9,52
VA-187,"Warren County",56.4,102,2.5,53.9
VA-191,"Washington County",58.2,113,3.7,54.5
VA-193,"Westmoreland County",62.7,117,4.3,58.4
VA-195,"Wise County",57.2,108,3.0,54.2
VA-197,"Wythe County",55.2,107,2.8,52.4
VA-199,"York County",64.2,117,3.7,60.5
VA-510,"Alexandria City",60.3,114,3.3,57
VA-520,"Bristol City",59.5,110,3.5,56
VA-530,"Buena Vista City",58.0,103,2.2,55.8
VA-540,"Charlottesville City",59.2,105,2.5,56.7
VA-550,"Chesapeake City",65.6,120,4.9,60.7
VA-570,"Colonial Heights City",62.1,112,3.0,59.1
VA-580,"Covington City",57.3,97,2.0,55.3
VA-590,"Danville City",61.7,112,3.4,58.3
VA-595,"Emporia City",62.8,117,3.7,59.1
VA-600,"Fairfax City",59.5,114,3.4,56.1
VA-610,"Falls Church City",59.5,114,3.3,56.2
VA-620,"Franklin City",63.8,118,4.1,59.7
VA-630,"Fredericksburg City",60.2,117,3.8,56.4
VA-640,"Galax City",55.6,108,3.1,52.5
VA-650,"Hampton City",65.4,118,4.1,61.3
VA-660,"Harrisonburg City",57.6,111,3.4,54.2
VA-670,"Hopewell City",62.7,113,3.0,59.7
VA-680,"Lynchburg City",59.3,113,3.0,56.3
VA-683,"Manassas City",59.4,113,3.3,56.1
VA-685,"Manassas Park City",59.5,113,3.4,56.1
VA-690,"Martinsville City",60.3,115,3.3,57
VA-700,"Newport News City",64.9,118,3.9,61
VA-710,"Norfolk City",66.4,120,4.7,61.7
VA-720,"Norton City",57.3,109,3.1,54.2
VA-730,"Petersburg City",62.1,113,3.1,59
VA-735,"Poquoson City",65.1,118,3.9,61.2
VA-740,"Portsmouth City",66.2,118,4.5,61.7
VA-750,"Radford City",56.3,101,2.3,54
VA-760,"Richmond City",61.2,110,2.9,58.3
VA-770,"Roanoke City",59.1,101,2.3,56.8
VA-775,"Salem City",59.2,103,2.4,56.8
VA-790,"Staunton City",57.3,109,2.9,54.4
VA-800,"Suffolk City",64.6,118,4.4,60.2
VA-810,"Virginia Beach City",66.7,122,5.2,61.5
VA-820,"Waynesboro City",57.5,109,2.9,54.6
VA-830,"Williamsburg City",63.4,116,3.6,59.8
VA-840,"Winchester City",56.3,97,2.3,54
WA-001,"Adams County",49.7,80,0.7,49
WA-003,"Asotin County",49.5,88,1.1,48.4
WA-005,"Benton County",54.2,109,2.3,51.9
WA-007,"Chelan County",45.1,101,1.6,43.5
WA-009,"Clallam County",49.8,109,1.6,48.2
WA-011,"Clark County",53.8,103,1.5,52.3
WA-013,"Columbia County",49.5,94,1.6,47.9
WA-015,"Cowlitz County",51.9,107,1.7,50.2
WA-017,"Douglas County",49.2,87,1.0,48.2
WA-019,"Ferry County",43.4,77,0.4,43
WA-021,"Franklin County",53.3,103,2.1,51.2
WA-023,"Garfield County",49.3,85,1.0,48.3
WA-025,"Grant County",50.8,83,0.6,50.2
WA-027,"Grays Harbor County",51.9,96,1.2,50.7
WA-029,"Island County",52.0,98,1.2,50.8
WA-031,"Jefferson County",48.0,106,1.7,46.3
WA-033,"King County",49.6,98,1.3,48.3
WA-035,"Kitsap County",53.5,110,2.0,51.5
WA-037,"Kittitas County",47.8,111,2.2,45.6
WA-039,"Klickitat County",51.0,109,2.3,48.7
WA-041,"Lewis County",49.7,104,1.6,48.1
WA-043,"Lincoln County",46.3,55,-0.8,47.1
WA-045,"Mason County",51.1,107,1.8,49.3
WA-047,"Okanogan County",43.9,87,1.0,42.9
WA-049,"Pacific County",52.4,95,1.0,51.4
WA-051,"Pend Oreille County",41.5,47,-0.6,42.1
WA-053,"Pierce County",49.2,106,1.8,47.4
WA-055,"San Juan County",51.3,87,0.9,50.4
WA-057,"Skagit County",47.3,89,0.9,46.4
WA-059,"Skamania County",48.3,106,1.8,46.5
WA-061,"Snohomish County",48.2,93,1.0,47.2
WA-063,"Spokane County",46.4,70,0.1,46.3
WA-065,"Stevens County",44.2,52,-0.6,44.8
WA-067,"Thurston County",52.5,99,1.4,51.1
WA-069,"Wahkiakum County",52.4,97,1.2,51.2
WA-071,"Walla Walla County",53.7,101,1.9,51.8
WA-073,"Whatcom County",45.5,85,1.0,44.5
WA-075,"Whitman County",49.0,75,0.3,48.7
WA-077,"Yakima County",48.7,108,2.1,46.6
WV-001,"Barbour County",54.5,97,2.0,52.5
WV-003,"Berkeley County",56.3,101,2.6,53.7
WV-005,"Boone County",57.7,96,2.2,55.5
WV-007,"Braxton County",56.8,93,2.1,54.7
WV-009,"Brooke County",54.5,89,1.7,52.8
WV-011,"Cabell County",57.9,97,1.9,56
WV-013,"Calhoun County",56.4,92,1.9,54.5
WV-015,"Clay County",57.7,101,2.5,55.2
WV-017,"Doddridge County",55.4,91,1.7,53.7
WV-019,"Fayette County",56.3,106,2.6,53.7
WV-021,"Gilmer County",56.4,91,2.1,54.3
WV-023,"Grant County",53.4,96,1.7,51.7
WV-025,"Greenbrier County",54.2,104,2.7,51.5
WV-027,"Hampshire County",55.5,97,2.1,53.4
WV-029,"Hancock County",54.0,86,1.4,52.6
WV-031,"Hardy County",54.8,97,2.0,52.8
WV-033,"Harrison County",55.5,97,2.0,53.5
WV-035,"Jackson County",56.6,89,1.5,55.1
WV-037,"Jefferson County",56.9,106,2.6,54.3
WV-039,"Kanawha County",57.8,96,1.9,55.9
WV-041,"Lewis County",56.1,97,2.2,53.9
WV-043,"Lincoln County",58.4,95,2.2,56.2
WV-045,"Logan County",58.4,102,2.5,55.9
WV-047,"McDowell County",56.7,102,2.5,54.2
WV-049,"Marion County",54.7,84,1.3,53.4
WV-051,"Marshall County",54.0,76,0.9,53.1
WV-053,"Mason County",56.6,87,1.2,55.4
WV-055,"Mercer County",54.2,86,1.4,52.8
WV-057,"Mineral County",55.5,94,1.9,53.6
WV-059,"Mingo County",58.9,101,2.5,56.4
WV-061,"Monongalia County",54.4,85,1.3,53.1
WV-063,"Monroe County",55.3,96,2.0,53.3
WV-065,"Morgan County",55.8,101,2.5,53.3
WV-067,"Nicholas County",55.9,111,3.0,52.9
WV-069,"Ohio County",54.2,88,1.4,52.8
WV-071,"Pendleton County",53.4,106,2.6,50.8
WV-073,"Pleasants County",55.2,85,1.1,54.1
WV-075,"Pocahontas County",51.2,100,2.3,48.9
WV-077,"Preston County",52.5,91,1.6,50.9
WV-079,"Putnam County",57.4,90,1.5,55.9
WV-081,"Raleigh County",55.4,99,2.3,53.1
WV-083,"Randolph County",51.3,97,2.2,49.1
WV-085,"Ritchie County",55.6,89,1.6,54
WV-087,"Roane County",56.7,92,1.8,54.9
WV-089,"Summers County",56.0,98,2.2,53.8
WV-091,"Taylor County",55.0,90,1.7,53.3
WV-093,"Tucker County",50.6,92,1.6,49
WV-095,"Tyler County",54.9,75,0.9,54
WV-097,"Upshur County",54.6,97,2.1,52.5
WV-099,"Wayne County",58.3,100,2.2,56.1
WV-101,"Webster County",53.4,92,1.9,51.5
WV-103,"Wetzel County",54.2,77,0.8,53.4
WV-105,"Wirt County",56.2,91,1.8,54.4
WV-107,"Wood County",56.4,93,1.7,54.7
WV-109,"Wyoming County",56.6,101,2.4,54.2
WI-001,"Adams County",42.5,8,-5.1,47.6
WI-003,"Ashland County",37.2,3,-6.9,44.1
WI-005,"Barron County",38.7,3,-7.1,45.8
WI-007,"Bayfield County",38.0,3,-6.1,44.1
WI-009,"Brown County",43.4,10,-4.0,47.4
WI-011,"Buffalo County",42.6,5,-5.9,48.5
WI-013,"Burnett County",38.9,3,-6.7,45.6
WI-015,"Calumet County",43.9,11,-4.0,47.9
WI-017,"Chippewa County",40.2,4,-6.3,46.5
WI-019,"Clark County",40.3,7,-5.8,46.1
WI-021,"Columbia County",44.8,13,-4.1,48.9
WI-023,"Crawford County",44.9,9,-4.9,49.8
WI-025,"Dane County",45.5,13,-4.0,49.5
WI-027,"Dodge County",44.5,11,-4.6,49.1
WI-029,"Door County",43.1,8,-4.2,47.3
WI-031,"Douglas County",38.5,5,-5.8,44.3
WI-033,"Dunn County",40.8,4,-6.5,47.3
WI-035,"Eau Claire County",41.0,5,-6.1,47.1
WI-037,"Florence County",37.2,4,-6.3,43.5
WI-039,"Fond du Lac County",44.7,16,-3.7,48.4
WI-041,"Forest County",36.4,4,-6.8,43.2
WI-043,"Grant County",45.7,9,-4.7,50.4
WI-045,"Green County",45.8,10,-4.2,50
WI-047,"Green Lake County",43.8,10,-4.7,48.5
WI-049,"Iowa County",45.1,11,-4.1,49.2
WI-051,"Iron County",36.4,3,-7.1,43.5
WI-053,"Jackson County",42.1,8,-5.1,47.2
WI-055,"Jefferson County",45.4,10,-4.7,50.1
WI-057,"Juneau County",42.4,8,-5.2,47.6
WI-059,"Kenosha County",47.2,12,-4.1,51.3
WI-061,"Kewaunee County",43.8,11,-3.5,47.3
WI-063,"La Crosse County",43.1,6,-5.9,49
WI-065,"Lafayette County",46.1,13,-3.6,49.7
WI-067,"Langlade County",38.0,4,-5.9,43.9
WI-069,"Lincoln County",38.1,4,-6.4,44.5
WI-071,"Manitowoc County",44.3,11,-3.5,47.8
WI-073,"Marathon County",39.9,6,-5.7,45.6
WI-075,"Marinette County",40.0,5,-5.5,45.5
WI-077,"Marquette County",43.4,7,-5.0,48.4
WI-078,"Menominee County",40.8,8,-4.6,45.4
WI-079,"Milwaukee County",46.8,11,-3.9,50.7
WI-081,"Monroe County",42.0,6,-5.7,47.7
WI-083,"Oconto County",41.2,8,-4.9,46.1
WI-085,"Oneida County",36.2,4,-7.5,43.7
WI-087,"Outagamie County",43.1,10,-4.5,47.6
WI-089,"Ozaukee County",45.3,9,-4.2,49.5
WI-091,"Pepin County",42.4,4,-6.0,48.4
WI-093,"Pierce County",42.4,7,-5.5,47.9
WI-095,"Polk County",39.6,3,-6.8,46.4
WI-097,"Portage County",42.1,9,-4.7,46.8
WI-099,"Price County",37.0,3,-6.9,43.9
WI-101,"Racine County",46.6,11,-4.3,50.9
WI-103,"Richland County",44.1,8,-4.9,49
WI-105,"Rock County",46.1,11,-4.3,50.4
WI-107,"Rusk County",38.9,4,-6.5,45.4
WI-109,"St. Croix County",41.4,5,-5.9,47.3
WI-111,"Sauk County",44.0,9,-4.6,48.6
WI-113,"Sawyer County",37.3,3,-6.7,44
WI-115,"Shawano County",41.5,10,-4.6,46.1
WI-117,"Sheboygan County",44.9,12,-3.6,48.5
WI-119,"Taylor County",38.8,4,-6.2,45
WI-121,"Trempealeau County",42.4,5,-5.7,48.1
WI-123,"Vernon County",42.8,5,-5.8,48.6
WI-125,"Vilas County",35.4,3,-7.7,43.1
WI-127,"Walworth County",46.1,11,-4.2,50.3
WI-129,"Washburn County",38.1,3,-6.7,44.8
WI-131,"Washington County",44.1,10,-4.6,48.7
WI-133,"Waukesha County",45.3,10,-4.4,49.7
WI-135,"Waupaca County",42.8,10,-4.5,47.3
WI-137,"Waushara County",43.0,9,-4.8,47.8
WI-139,"Winnebago County",44.1,11,-4.3,48.4
WI-141,"Wood County",41.7,8,-5.2,46.9
WY-001,"Albany County",41.0,52,-0.3,41.3
WY-003,"Big Horn County",41.4,36,-1.6,43
WY-005,"Campbell County",41.6,20,-3.9,45.5
WY-007,"Carbon County",42.9,73,1.0,41.9
WY-009,"Converse County",41.9,25,-3.1,45
WY-011,"Crook County",39.2,9,-5.8,45
WY-013,"Fremont County",41.3,52,-0.3,41.6
WY-015,"Goshen County",44.1,23,-2.9,47
WY-017,"Hot Springs County",42.4,38,-1.4,43.8
WY-019,"Johnson County",40.6,20,-3.5,44.1
WY-021,"Laramie County",44.4,36,-1.3,45.7
WY-023,"Lincoln County",41.6,101,2.1,39.5
WY-025,"Natrona County",42.6,40,-1.5,44.1
WY-027,"Niobrara County",42.0,14,-4.2,46.2
WY-029,"Park County",38.6,49,-0.6,39.2
WY-031,"Platte County",44.3,27,-2.2,46.5
WY-033,"Sheridan County",40.2,20,-3.4,43.6
WY-035,"Sublette County",38.0,75,0.6,37.4
WY-037,"Sweetwater County",44.0,83,1.4,42.6
WY-039,"Teton County",36.5,57,-0.2,36.7
WY-041,"Uinta County",43.6,103,2.3,41.3
WY-043,"Washakie County",42.3,26,-2.6,44.9
WY-045,"Weston County",40.6,12,-4.9,45.5
AK-013,"Aleutians East Borough",40.8,79,2.5,38.3
AK-016,"Aleutians West Census Area",41.3,75,1.5,39.8
AK-020,"Anchorage Municipality",32.9,65,2.6,30.3
AK-050,"Bethel Census Area",34.5,82,5.3,29.2
AK-060,"Bristol Bay Borough",38.2,73,3.6,34.6
AK-068,"Denali Borough",25.3,66,3.2,22.1
AK-070,"Dillingham Census Area",37.0,77,4.7,32.3
AK-090,"Fairbanks North Star Borough",25.3,57,1.8,23.5
AK-100,"Haines Borough",32.4,26,-1.2,33.6
AK-105,"Hoonah-Angoon Census Area",36.6,30,-0.7,37.3
AK-110,"Juneau City and Borough",33.8,29,-0.8,34.6
AK-122,"Kenai Peninsula Borough",35.0,76,3.2,31.8
AK-130,"Ketchikan Gateway Borough",38.8,16,-1.8,40.6
AK-150,"Kodiak Island Borough",40.1,74,3.0,37.1
AK-158,"Kusilvak Census Area",35.5,87,5.9,29.6
AK-164,"Lake and Peninsula Borough",37.9,76,3.6,34.3
AK-170,"Matanuska-Susitna Borough",29.1,64,2.4,26.7
AK-180,"Nome Census Area",32.5,89,6.5,26
AK-185,"North Slope Borough",19.6,83,6.2,13.4
AK-188,"Northwest Arctic Borough",26.2,82,6.0,20.2
AK-195,"Petersburg Borough",36.3,30,-0.7,37
AK-198,"Prince of Wales-Hyder Census Area",42.3,23,-1.2,43.5
AK-220,"Sitka City and Borough",40.4,36,-0.3,40.7
AK-230,"Skagway Municipality",29.1,31,-0.8,29.9
AK-240,"Southeast Fairbanks Census Area",22.3,52,0.5,21.8
AK-261,"Valdez-Cordova Census Area",26.2,50,0.6,25.6
AK-275,"Wrangell City and Borough",38.6,20,-1.4,40
AK-282,"Yakutat City and Borough",32.8,39,-0.2,33
AK-290,"Yukon-Koyukuk Census Area",25.0,67,3.5,21.5
